curso_id,curso_nome,modalidade,codigo_api,url_pagina,fonte_dados,total_disciplinas,total_paginas,disciplinas_lista,texto_intro_secao,ok
jogos-digitais,Jogos Digitais,EAD,JDIG_EAD,https://sumare.edu.br/graduacao/ead/jogos-digitais,api,32,5,Arquitetura de Computadores | Atividade Extensionista - Tópicos da Computação | Redes de Computadores e Telecomunicação | Sistemas Operacionais | Desenvolvimento para WEB | Tecnologia e Sociedade | Algoritmos | Atividade Extensionista - Fundamentos de Jogos | Estrutura de Dados | Jogos e Entretenimento Digital | Gestão de Projetos | Sustentabilidade e Responsabilidade social | Geometria para Computação Gráfica | Atividade Extensionista - Computação Gráfica | Design de Games | Tratamento de Imagens | Animação 2D | Empreendedorismo | Laboratório de Programação | Atividade Extensionista - Projetos de Jogos | Interação Humano-Computador | Projeto de Jogos | Segurança da Informação | Comportamento nas Organizações | Som para Jogos | Atividade Extensionista - Programação de Jogos | ATC | Estágio Obrigatório | PPI | Inteligência Artificial | Programação para Jogos Digitais | Games Engines 2D,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",sim
jornalismo,Jornalismo,EAD,JORN_EAD,https://sumare.edu.br/graduacao/ead/jornalismo,api,39,8,"Teoria e História da Comunicação | Atividade Extensionista - Comunicação e Jornalismo | Língua Portuguesa e Redação Comunicacional | Jornalismo Contemporâneo | Tecnologia e Sociedade | Apuração da Notícia | Atividade Extensionista - Produção da Noticia | Assessoria de Comunicação e Empresarial | Gêneros Jornalísticos | Sustentabilidade e Responsabilidade Social | Apuração, Pesquisa, Investigação Jornalística e Entrevista | Atividade Extensionista - Redação e Pesquisa Jornalística | Redação Jornalística: digital, eletrônica e impressa | Psicologia aplicada à comunicação | Filosofia | Fotojornalismo | Atividade Extensionista - Gestão da Imagem | Planejamento Visual, Digital e Gráfico | Jornalismo opinativo e internacional | Comportamento nas Organizações | Jornalismo Impresso | Editoração e Projeto Gráfico | Ética e Legislação em Comunicação | Lógica e Interpretação de Dados | Jornalismo Digital | Processo de Transmídia e Cibercultura na Comunicação | Jornalismo de Dados e Redes Sociais Digitais | Governança Corporativa | Jornalismo Eletrônico: Telejornalismo | Processo de produção e edição para televisão | Redação e Roteiro para Televisão | Direito Empresarial | Trabalho de Conclusão de Curso | Jornalismo Eletrônico: Radio jornalismo | ATC | Estágio Obrigatório | Processo de produção e edição para rádio | Redação e Roteiro para rádio | Aplicação e Análise de Casos","As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",sim
letras-lingua-portuguesa,Letras Habilitação Língua Portuguesa,EAD,LETR_EAD,https://sumare.edu.br/graduacao/ead/letras-habilitacao-lingua-portuguesa,html,39,8,"Bem-Vindo ao AVA Sumaré | Conheça seu Tutor | Linguística Geral | Conheça seu curso - Letras Habilitação Língua Portuguesa | História da Educação | Introdução aos Estudos de Literatura | Atividade Extensionista - Abordagens em Letras | Biblioteca Virtual | Psicologia da Educação e do Desenvolvimento | Análise da Narrativa em suas diversas manifestações | Estudos de Literatura-Drama | Atividade Extensionista - Narrativa e Drama | Fonética e Fonologia da Língua Portuguesa | Psicolinguística | Educação de Jovens e Adultos - EJA | Comunicação e Expressão | Atividade Extensionista - Fonética e Psicolinguística | Literatura Infantojuvenil | Educação Inclusiva, Ética Direitos Humanos | Estudos de Literatura-Narrativa | Atividade Extensionista - Literatura Infanto Juvenil e Narrativa | Estágio Obrigatório | Língua Brasileira de Sinais - LIBRAS | Estudos do Texto - Linguística Textual | Semântica e Pragmática | Estudos Teóricos da Comunicação | Projeto de Pesquisa Integrador em Letras Língua Portuguesa | Estudos da Literatura - Poesia | Teorias e Críticas da Literatura | Sociedade, Cultura e Cidadania | Imagem e Semiótica | Morfossintaxe | Currículos e Políticas Educacionais para a Educação Básica | Produção Discursiva: Oralidade e Escrita no Ensino Superior | Avaliação da Aprendizagem | Didática | Metodologia de Alfabetização | Prática Pedagógica e Metodologia do Ensino de Língua e Literatura | Tecnologias Educacionais","As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",sim
letras-lingua-portuguesa,Letras Habilitação Língua Portuguesa,Semipresencial,LETR_SEMI,https://sumare.edu.br/graduacao/semi/letras-habilitacao-lingua-portuguesa,html,43,8,"Bem-Vindo ao AVA Sumaré | Conheça seu Tutor | Conheça seu curso - Letras Habilitação Língua Portuguesa Semipresencial | História da Educação | Introdução aos Estudos de Literatura | Estudos Teóricos da Comunicação | Atividade Extensionista - Abordagens em Letras | Biblioteca Virtual | PAAS - Língua Portuguesa | PAAS - Matemática | PAAS - Informática Básica | Didática | Estudos de Literatura-Drama | Análise da Narrativa em suas Diversas Manifestações | Atividade Extensionista - Narrativa e Drama | Língua Brasileira de Sinais - LIBRAS | Psicologia da Educação e do Desenvolvimento | Psicolinguística | Fonética e Fonologia da Língua Portuguesa | Comunicação e Expressão | Atividade Extensionista - Fonética e Psicolinguística | Educação de Jovens e Adultos - EJA | Literatura Infanto Juvenil | Imagem e Semiótica | Atividade Extensionista - Literatura Infanto Juvenil e Narrativa | Estágio Obrigatório | Avaliação da Aprendizagem | Estudos do Texto - Linguística Textual | Linguística Geral | Semântica e Pragmática | Projeto de Pesquisa Integrador em Letras Língua Portuguesa | Currículos e Políticas Educacionais para a Educação Básica | Estudos da Literatura - Poesia | Produção Discursiva: Oralidade e Escrita no Ensino Superior | Teorias e Críticas da Literatura | Organização da Educação Básica e o Currículo | Educação Inclusiva, Ética e Direitos Humanos | Morfossintaxe | Tecnologias Educacionais | Fundamentos da Interdisciplinaridade | Sociedade, Cultura e Cidadania | Metodologia de Alfabetização | Prática Pedagógica e Metodologia do Ensino de Língua e Literatura","As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",sim
logistica,Logística,EAD,LOG_EAD,https://sumare.edu.br/graduacao/ead/logistica,api,27,4,"Administração Contemporânea | Atividade Extensionista - Assistente de Logística | Comunicação e Marketing | Contabilidade | Logística | Tecnologia e Sociedade | Gestão da Cadeia de Suprimentos | Atividade Extensionista - Analista de Custos Logísticos | Gestão de Custos Logísticos e Fretes | Recursos Humanos | Sistemas de Informação | Sustentabilidade e Responsabilidade Social | Administração de Produção | Atividade Extensionista - Analista de Qualidade Logístico | Estatística Aplicada | Logística Internacional | Gestão da Qualidade | Filosofia | Direito Logístico | Atividade Extensionista - Consultor Logístico | ATC | Estágio Obrigatório | PPI | Gestão da Produção e Operações | Gestão de Transportes e Distribuição - Modais | Suprimento Físico, Administração de Materiais e Distribuição Física | Comportamento nas Organizações","As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",sim
marketing,Marketing,EAD,MARK_EAD,https://sumare.edu.br/graduacao/ead/marketing,api,27,4,"Administração Contemporânea | Atividade Extensionista - Assistente de Marketing | Comunicação e Marketing | Sistemas de Informação | Teoria da Comunicação e Audiência | Tecnologia e Sociedade | Recursos Humanos | Atividade Extensionista - Analista de Mercados | Comportamento do Consumidor | Pesquisa e Análise de Mercados | Logística | Sustentabilidade e Responsabilidade Social | Tópicos Avançados de Marketing | Atividade Extensionista - Analista de Marketing e Vendas | Estatística Aplicada | Gestão de Vendas | Marketing de Relacionamento | Filosofia | Gestão Financeira no Marketing | Atividade Extensionista - Consultor de Marketing Organizacional | ATC | Estágio Obrigatório | PPI | Marketing de Produtos, Serviços e Varejo | Marketing Eletrônico | Legislação aplicada ao Marketing, Comunicação e Eventos | Comportamento nas Organizações","As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",sim
matematica,Matemática,EAD,MAT_EAD,https://sumare.edu.br/graduacao/ead/matematica,html,39,8,"Bem-Vindo ao AVA Sumaré | Conheça seu Tutor | Conheça seu curso - Matemática | Biblioteca Virtual | Pré-Cálculo | História da Educação | Metodologia Científica | Atividade Extensionista - Abordagens Matemáticas | Psicologia da Educação e Desenvolvimento | Geometria Analítica | Algoritmos e Estrutura de Dados | Atividade Extensionista - Matemática e Geometria | Prática do Ensino da Matemática | Origens e Laboratório no Ensino de Matemática | Educação em Direitos Humanos e Educação Ambiental | Atividade Extensionista - Matemática e Metodologias | Educação Inclusiva, Ética e Direitos Humanos | Cálculo Diferencial e Integral I | Probabilidade e Estatística | Tecnologias Educacionais | Atividade Extensionista - Cálculo e Estatística | Estágio Obrigatório | Projeto de Pesquisa Integrador em Matemática | Língua Brasileira De Sinais - LIBRAS | Cálculo Diferencial e Integral II | Física | Educação para Jovens e Adultos - EJA | Didática | Álgebra | Cálculo Numérico | Equações Diferenciais | Currículos e Políticas Educacionais Para a Educação Básica | Matemática Financeira | Variáveis Complexas | Sociedade, Cultura e Cidadania | Tópicos de Geometria | Avaliação da Aprendizagem | Álgebra Linear | Análise Real","As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",sim
matematica,Matemática,Semipresencial,MAT_SEMI,https://sumare.edu.br/graduacao/semi/matematica,html,43,8,"Bem-Vindo ao AVA Sumaré | Conheça seu Tutor | Conheça seu curso - Matemática Semipresencial | Biblioteca Virtual | História da Educação | Pré-Cálculo | Análise Real | Atividade Extensionista - Abordagens Matemáticas | PAAS - Língua Portuguesa | PAAS - Matemática | PAAS - Informática Básica | Didática | Geometria Analítica | Álgebra Linear | Atividade Extensionista - Matemática e Geometria | Língua Brasileira de Sinais - LIBRAS | Cálculo Diferencial e Integral I | Probabilidade e Estatística | Cálculo Numérico | Psicologia da Educação e do Desenvolvimento | Atividade Extensionista - Cálculo e Estatística | Origens e Laboratório no Ensino de Matemática | Educação de Jovens e Adultos - EJA | Prática do Ensino da Matemática | Atividade Extensionista - Matemática e Metodologias | Estágio Obrigatório | Projeto de Pesquisa Integrador em Matemática | Cálculo Diferencial e Integral II | Física | Avaliação da Aprendizagem | Algoritmos e Estrutura de Dados | Currículos e Políticas Educacionais para a Educação Básica | Equações Diferenciais | Metodologia Científica | Álgebra | Organização da Educação Básica e o Currículo | Educação Inclusiva, Ética e Direitos Humanos | Matemática Financeira | Variáveis Complexas | Fundamentos da Interdisciplinaridade | Sociedade, Cultura e Cidadania | Tópicos de Geometria | Tecnologias Educacionais","As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",sim
nutricao,Nutrição,EAD,NUTR_EAD,https://sumare.edu.br/graduacao/ead/nutricao,html,48,8,"Bem-Vindo ao AVA Sumaré | Conheça seu Tutor | Conheça seu curso - Nutrição | Bases da Nutrição | Sistemas: Anatômicos - Anatomia Humana | Nutrição e Composição dos Alimentos | Políticas e Sistemas de Saúde | Fisiologia | Atividade Extensionista - Fundamentos de Nutrição e Saúde | Biblioteca Virtual | Técnicas Dietéticas | Psicologia aplicada à Nutrição | Bioestatística e Epidemiologia Aplicada Nutrição | Bioquímica Aplicada à Nutrição | Biologia, Histologia e Embriologia | Atividade Extensionista - Bases Científicas e Aplicações em Nutrição | Nutrição e Genética | Farmacologia Aplicada à Nutrição | Patologia | Microbiologia, Imunologia e Parasitologia | Microbiologia dos Alimentos | Atividade Extensionista - Nutrição e Ciências e Biomédicas Aplicadas | Ética, Bioética e Deontologia | Avaliação Nutricional | Nutrição Materno Infantil | Nutrição Clinica | Patologia da Nutrição e Dietoterapia I | Atividade Extensionista - Prática Clínica e Ética em Nutrição | Gestão da Qualidade em Unidades de Alimentação e Nutrição | Administração Unidades de Nutrição | Administração e Gerenciamento no Serviço de Nutrição e Dietética | Nutrição nos ciclos da vida | Higiene dos Alimentos e Legislação | Estágio Supervisionado - Nutrição | Educação Alimentar e Nutricional | Saúde Coletiva e Vigilância Nutricional | Nutrição Humana e Dietéticas | Patologia da Nutrição e Dietoterapia II | Dietoterapia | Estudos Sociológicos e Antropológicos | Nutrição e Suplementação na Prática Esportiva | Tecnologia dos Alimentos e Bromatologia | Nutrição e Cozinha Experimental | Gastronomia Aplicada à Nutrição | Relações Étnico-Raciais e Cultura Afro-Bras. e Africana e Indígena | Trabalho de Conclusão de Curso | Vigilância Sanitária nos serviços de nutrição | Empreendedorismo","As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",sim
nutricao,Nutrição,Semipresencial,NUTR_SEMI,https://sumare.edu.br/graduacao/semi/nutricao,html,49,8,"Bem-Vindo ao AVA Sumaré | Conheça seu Tutor | Conheça seu curso - Nutrição Semipresencial | Políticas e Sistemas de Saúde | Bases da Nutrição | Fisiologia | Nutrição e Composição dos Alimentos | Sistemas: Anatômicos | Atividades Extensionista - Fundamentos de Nutrição e Saúde | Biblioteca Virtual | Bioquímica Aplicada à Nutrição | Técnicas Dietéticas | Bioestatística e Epidemiologia Aplicada Nutrição | Biologia, Histologia e Embriologia | Psicologia aplicada à Nutrição | Atividades Extensionista - Bases Científicas e Aplicações em Nutrição | Patologia | Microbiologia, Imunologia e Parasitologia | Microbiologia dos Alimentos | Nutrição e Genética | Farmacologia Aplicada à Nutrição | Atividades Extensionista - Nutrição e Ciências Biomédicas Aplicadas | Nutrição Clinica | Ética, Bioética e Deontologia | Patologia da Nutrição e Dietoterapia I | Avaliação Nutricional | Nutrição Materno Infantil | Atividades Extensionista - Prática Clínica e Ética em Nutrição | Gestão da Qualidade em Unidades de Alimentação e Nutrição | Administração Unidades de Nutrição | Administração e Gerenciamento no Serviço de Nutrição e Dietética | Nutrição nos Ciclos da Vida | Higiene dos Alimentos e Legislação | Atividades Extensionista - Gestão de Qualidade em Serviços de Nutrição | Estágio Supervisionado - Nutrição | Educação Alimentar e Nutricional | Saúde Coletiva e Vigilância Nutricional | Patologia da Nutrição e Dietoterapia II | Dietoterapia | Nutrição Humana e Dietéticas | Tecnologia dos Alimentos e Bromatologia | Nutrição e Cozinha Experimental | Estudos Sociológicos e Antropológicos | Nutrição e Suplementação na Prática Esportiva | Vigilância Sanitária nos Serviços de Nutrição | Empreendedorismo | Relações Étnico-raciais e Cultura Afro-Bras. e Africana e indígena | Gastronomia Aplicada à Nutrição | Trabalho de Conclusão de Curso","As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",sim
pedagogia,Pedagogia,EAD,PED_EAD,https://sumare.edu.br/graduacao/ead/pedagogia,html,45,8,"Bem-Vindo ao AVA Sumaré | Conheça seu Tutor | Didática | Conheça seu curso - Pedagogia | Gestão Escolar | História da Educação | Tecnologias Educacionais | Atividade Extensionista - Educação e Docência | Biblioteca Virtual | PAAS - Língua Portuguesa | PAAS - Matemática | PAAS - Informática Básica | Psicologia da Educação e do Desenvolvimento | Sociologia da Educação | Sociedade, Cultura e Cidadania | Atividade Extensionista - Educação e Transformação | Avaliação da Aprendizagem | Educação de Jovens e Adultos - EJA | Língua Brasileira de Sinais - LIBRAS | Política Educacional e Estrutura da Educação Básica | Educação Inclusiva, Ética e Direitos Humanos | Atividade Extensionista - Educação e Diversidade | Metodologia de Alfabetização | Educação Infantil | Saberes e Fazeres da Educação Infantil | A Pedagogia e seus Contextos Cotidianos | Atividade Extensionista - Educação e Formação | Estágio Obrigatório | Teoria e Prática do Ensino | Pedagogia em Espaços não Escolares | Psicologia do desenvolvimento da Infância | Educação e Ludicidade | Projeto de Pesquisa Integrador em Pedagogia | Desenvolvimento e Aprendizagem Motora | Psicomotricidade e Movimento | Organização da Educação Básica e o Currículo | Ensino Fundamental de 9 Anos | Fundamentos da Interdisciplinaridade | Literatura Infantojuvenil | Educação em Direitos Humanos e Educação Ambiental | Laboratórios, Bibliotecas e Ambientes de Convivência na Escola | Metodologia do Ensino de História e Geografia | Metodologia do Ensino de Ciências da Natureza e Sustentabilidade | Metodologia da Língua Portuguesa | Metodologia do Ensino da Matemática","As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",sim
pedagogia,Pedagogia,Presencial,},https://sumare.edu.br/graduacao/presencial/pedagogia,html,0,0,,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",nao
pedagogia,Pedagogia,Semipresencial,PED_SEMI,https://sumare.edu.br/graduacao/semi/pedagogia,html,43,8,"Bem-Vindo ao AVA Sumaré | Conheça seu Tutor | Conheça seu curso - Pedagogia Semipresencial | Atividade Extensionista - Educação e Docência | História da Educação | Educação Infantil | Saberes e Fazeres da Educação Infantil | Biblioteca Virtual | PAAS - Língua Portuguesa | PAAS - Matemática | PAAS - Informática Básica | Atividade Extensionista - Educação e Transformação | Didática | A Pedagogia e seus Contextos Cotidianos | Teoria e Prática do Ensino | Atividade Extensionista - Educação e Diversidade | Língua Brasileira de Sinais - LIBRAS | Educação e Ludicidade | Laboratórios, Bibliotecas e Ambientes de Convivência na Escola | Educação em Direitos Humanos e Educação Ambiental | Psicologia da Educação e do Desenvolvimento | Atividade Extensionista - Educação e Formação | Sociologia da Educação | Educação de Jovens e Adultos - EJA | Ensino Fundamental de 9 Anos | Estágio Obrigatório | Metodologia da Língua Portuguesa | Metodologia do Ensino da Matemática | Avaliação da Aprendizagem | Metodologia de Alfabetização | Projeto de Pesquisa Integrador em Pedagogia | Currículos e Políticas Educacionais para a Educação Básica | Psicomotricidade e Movimento | Psicologia do Desenvolvimento da Infância | Desenvolvimento e Aprendizagem Motora | Organização da Educação Básica e o Currículo | Educação Inclusiva, Ética e Direitos Humanos | Pedagogia em Espaços não Escolares | Literatura Infanto Juvenil | Fundamentos da Interdisciplinaridade | Sociedade, Cultura e Cidadania | Metodologia do Ensino de Ciências da Natureza e Sustentabilidade | Metodologia do Ensino de História e Geografia","As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",sim
processos-gerenciais,Processos Gerenciais,EAD,PGER_EAD,https://sumare.edu.br/graduacao/ead/processos-gerenciais,api,27,4,Administração Contemporânea | Atividade Extensionista - Assistente Administrativo | Economia | Contabilidade | Recursos Humanos | Tecnologia e Sociedade | Desenvolvimento Gerencial | Atividade Extensionista - Analista Econômico | Matemática Financeira | Logística | Sistemas de Informação | Sustentabilidade e Responsabilidade Social | Análise das Demonstrações Financeiras | Atividade Extensionista - Analista Financeiro | Estratégia | Estatística Aplicada | Empreendedorismo | Filosofia | Gestão de Custos e Preços | Atividade Extensionista - Analista de Planejamento Empresarial | ATC | Estágio Obrigatório | PPI | Gestão do Conhecimento | Governança Corporativa | Gestão de Processos | Comportamento nas Organizações,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",sim
psicologia,Psicologia,Presencial,PSICLOG,https://sumare.edu.br/graduacao/presencial/psicologia,api,62,10,"Introdução e História da Psicologia | Bases Sociológicas da Psicologia | Bases Filosóficas da Psicologia | Saúde Mental | Língua Portuguesa - EAD | Atividade Extensionista - Ser Psicólogo | Psicologia Social e Comunitária | Psicologia e Políticas Públicas | Psicologia e Pensamento Sistêmico | Saúde Institucional | Sustentabilidade e Responsabilidade Social - EAD | Atividade Extensionista - Diversidade e Pensamento Crítico | Psicologia Genética e Evolução Humana | Neuroanatomia | Psicologia Hospitalar | Introdução ao Psicodiagnóstico | Libras - EAD | Atividade Extensionista - Práticas Integrativas na Dependência de Substâncias Psicoativas | Fundamentos Psicanalíticos | Neurociências | Pensamento, Linguagem e Sujetividade | Processos Psicológicos da Infância e Adolescência | Psicologia Escolar e Educacional - EAD | Atividade Extensionista - Criatividade e Resolução de Problemas | Psicologia Fenomenológica e Existencial | Desenvolvimento Humano e Aprendizagem | Psicologia Experimental | Processos Psicológicos da Vida Adulta e Velhice | Cidadania e Ética Profissional - EAD | Atividade Extensionista - Processos de Inclusão Social | Psicologia Organizacional e Gestão de Pessoas | Técnicas de Observação do Comportamento | Psicofisologia | Psicopatologia da Infância e Adolescência | Antropologia e Cultura Brasileira - EAD | Atividade Extensionista - Processos Motivacionais | Psicofarmacologia | Terapia Cognitivo Comportamental | Teoria das Neuroses | Psicopatologia da Vida Adulta | Empreendedorismo - EAD | Atividade Extensionista - Psicologia e Disciplina Positiva no Protagonismo Pessoal | Psicologia Jurídica e Direitos Humanos | Psicologia e Atenção à Família | Teoria dos Processos Grupais | Orientação Vocacional e Profissional | Relações Étnico Raciais - EAD | Trabalho de Conclusão de Curso - Análise | Psicometria | Avaliação Psicológica Organizacional | Avaliação das Funções Intelectuais | Técnicas de Exame da Personalidade | Estatística Aplicada - EAD | Trabalho de Conclusão de Curso - Projeto | Processos Psicossociais e Psicoeducacionais | Práticas Psicopedagógica na Instituição Escolar | Psicomotricidade e Aprendizagem | Intervenções Clínicas nas Dificuldades de Aprendizagem | Produção Textual Acadêmica - EAD | Trabalho de Conclusão de Curso - Aplicação | ATC | Estágio Obrigatório","As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",sim
publicidade-e-propaganda,Publicidade e Propaganda,EAD,PUBP_EAD,https://sumare.edu.br/graduacao/ead/publicidade-e-propaganda,api,35,7,"Teoria e História da Comunicação | Atividade Extensionista - Definições Conceitos de Publicidade e Propaganda | Publicidade, Propaganda e Princípios comunicacionais | Língua Portuguesa e Redação Comunicacional | Tecnologia e Sociedade | Planejamento de Campanha e Pesquisa de Mercado | Atividade Extensionista - Mercado Publicitário | Promoção e Merchandising | Psicologia aplicada à comunicação | Sustentabilidade e Responsabilidade Social | Redação Publicitária: digital, eletrônica e impressa | Atividade Extensionista - Criatividade e Criação | Marketing de Varejo e Promoção de Vendas | Direção e Criação de Arte | Filosofia | Fotografia Publicitária | Atividade Extensionista - Gestão da Imagem | Planejamento Visual, Digital e Gráfico | Imagem, Estética, Comunicação e Cultura | Comportamento nas Organizações | Produção Publicitária: Audiovisual | Design Thinking na Construção da Marca | Ética e Legislação em Comunicação | Direito Empresarial | Ambientes virtuais de consumo | Marketing Digital e de Mercado | Inovação e Empreendedorismo em Comunicação | Lógica e Interpretação de Dados | Gerenciamento de Campanhas e Marcas | Trabalho de Conclusão de Curso | ATC | Estágio Obrigatório | Produção Publicitária: Transmídia | Métricas e Mensuração de Dados em Marketing | Governança Corporativa","As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",sim
redes-de-computadores,Redes de Computadores,EAD,REDES_EAD,https://sumare.edu.br/graduacao/ead/redes-de-computadores,api,32,5,Arquitetura de Computadores | Atividade Extensionista - Tópicos da Computação | Redes de Computadores e Telecomunicação | Sistemas Operacionais | Desenvolvimento para WEB | Tecnologia e Sociedade | Algoritmos | Atividade Extensionista - Infraestrutura de TI | Banco de Dados | Gestão de Projetos | Segurança da Informação | Sustentabilidade e Responsabilidade social | Sistema Operacional Livre | Atividade Extensionista - Gestão em Redes | Sistema Operacional Proprietário | Routers e Switching | Protocolos de Redes de Longa Distância | Empreendedorismo | Monitoramento e Análise de Redes | Atividade Extensionista - Administração de Serviços | Governança para TIC | Projeto de Redes | Segurança de Infraestrutura | Comportamento nas Organizações | Virtualização e Redes em Nuvem | Atividade Extensionista - Redes de Alta Velocidade | ATC | Estágio Obrigatório | PPI | Redes sem Fio e VoIP | Tecnologias Emergentes | Transmissão de Dados,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",sim
saneamento-ambiental,Saneamento Ambiental,EAD,TSAMB_EAD,https://sumare.edu.br/graduacao/ead/saneamento-ambiental,html,25,4,Bem-Vindo ao AVA Sumaré | Conheça seu Tutor | Conheça seu curso - Saneamento Ambiental | Legislação Ambiental | Ecologia de Sistemas | Topografia e geoprocessamento aplicados | Atividade Extensionista - Ecologia e Legislação Ambiental | Biblioteca Virtual | Tecnologia e Sociedade | Recursos Hídricos e Drenagem Urbana | Direito Ambiental | Hidrologia e Climatologia | Sistemas de Abastecimento e distribuição de Água | Atividade Extensionista - Recursos Hídricos | Estatística Aplicada às Ciências Sociais e Ambientais | Políticas Urbanas e Controle da Poluição | Atividade Extensionista - Políticas Públicas e Educação Ambiental | Microbiologia Ambiental | Saúde Pública e Educação Ambiental | Projeto de Pesquisa Integrador em Saneamento Ambiental | Ética e Cidadania | Atividade Extensionista - Sustentabilidade | Biologia do Solo e Recursos ambientais | Sustentabilidade e responsabilidade socioambiental | Gerenciamento de Resíduos Sólidos e Certificação Ambientais,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!",sim
