curso_id,curso_nome,modalidade,codigo_api,url_pagina,fonte_dados,pagina_carrossel,ordem_na_pagina,ordem_global,disciplina,texto_intro_secao
arquitetura-e-urbanismo,Arquitetura e Urbanismo,Semipresencial,ARUB_SEMI,https://sumare.edu.br/graduacao/semi/arquitetura-e-urbanismo,html,4,4,23,Diversidade Étnico Cultural,
arquitetura-e-urbanismo,Arquitetura e Urbanismo,Semipresencial,ARUB_SEMI,https://sumare.edu.br/graduacao/semi/arquitetura-e-urbanismo,html,4,5,24,Atividade Extensionista - Arquitetura Contemporânea,
arquitetura-e-urbanismo,Arquitetura e Urbanismo,Semipresencial,ARUB_SEMI,https://sumare.edu.br/graduacao/semi/arquitetura-e-urbanismo,html,5,1,25,Estágio Supervisionado - Arquitetura e Engenharia,
arquitetura-e-urbanismo,Arquitetura e Urbanismo,Semipresencial,ARUB_SEMI,https://sumare.edu.br/graduacao/semi/arquitetura-e-urbanismo,html,5,2,26,Resistência dos Materiais,
arquitetura-e-urbanismo,Arquitetura e Urbanismo,Semipresencial,ARUB_SEMI,https://sumare.edu.br/graduacao/semi/arquitetura-e-urbanismo,html,5,3,27,Materiais de Construção Civil,
arquitetura-e-urbanismo,Arquitetura e Urbanismo,Semipresencial,ARUB_SEMI,https://sumare.edu.br/graduacao/semi/arquitetura-e-urbanismo,html,5,4,28,Legislação Urbana,
arquitetura-e-urbanismo,Arquitetura e Urbanismo,Semipresencial,ARUB_SEMI,https://sumare.edu.br/graduacao/semi/arquitetura-e-urbanismo,html,5,5,29,Arquitetura Unifamiliar,
arquitetura-e-urbanismo,Arquitetura e Urbanismo,Semipresencial,ARUB_SEMI,https://sumare.edu.br/graduacao/semi/arquitetura-e-urbanismo,html,5,6,30,Atividade Extensionista - Ediicações Uniffamiliar,
arquitetura-e-urbanismo,Arquitetura e Urbanismo,Semipresencial,ARUB_SEMI,https://sumare.edu.br/graduacao/semi/arquitetura-e-urbanismo,html,6,1,31,"Estruturas Metálicas, de Madeira e Pré-Fabricadas",
arquitetura-e-urbanismo,Arquitetura e Urbanismo,Semipresencial,ARUB_SEMI,https://sumare.edu.br/graduacao/semi/arquitetura-e-urbanismo,html,6,2,32,Projeto Arquitetônico Multifamiliar,
arquitetura-e-urbanismo,Arquitetura e Urbanismo,Semipresencial,ARUB_SEMI,https://sumare.edu.br/graduacao/semi/arquitetura-e-urbanismo,html,6,3,33,Fundações e Concreto Armado,
arquitetura-e-urbanismo,Arquitetura e Urbanismo,Semipresencial,ARUB_SEMI,https://sumare.edu.br/graduacao/semi/arquitetura-e-urbanismo,html,6,4,34,Saneamento: Pluviais e Sanitário,
arquitetura-e-urbanismo,Arquitetura e Urbanismo,Semipresencial,ARUB_SEMI,https://sumare.edu.br/graduacao/semi/arquitetura-e-urbanismo,html,6,5,35,Sistemas Prediais Elétricos,
arquitetura-e-urbanismo,Arquitetura e Urbanismo,Semipresencial,ARUB_SEMI,https://sumare.edu.br/graduacao/semi/arquitetura-e-urbanismo,html,6,6,36,Custos e Planejamentos,
arquitetura-e-urbanismo,Arquitetura e Urbanismo,Semipresencial,ARUB_SEMI,https://sumare.edu.br/graduacao/semi/arquitetura-e-urbanismo,html,6,7,37,Atividade Extensionista - Ediicações Multifamiliar,
arquitetura-e-urbanismo,Arquitetura e Urbanismo,Semipresencial,ARUB_SEMI,https://sumare.edu.br/graduacao/semi/arquitetura-e-urbanismo,html,7,1,38,Conforto Ambiental: Térmico e Climático,
arquitetura-e-urbanismo,Arquitetura e Urbanismo,Semipresencial,ARUB_SEMI,https://sumare.edu.br/graduacao/semi/arquitetura-e-urbanismo,html,7,2,39,Conforto Ambiental: Luminotécnica e Ergonomia,
arquitetura-e-urbanismo,Arquitetura e Urbanismo,Semipresencial,ARUB_SEMI,https://sumare.edu.br/graduacao/semi/arquitetura-e-urbanismo,html,7,3,40,Conforto Ambiental: Luz e Acústico,
arquitetura-e-urbanismo,Arquitetura e Urbanismo,Semipresencial,ARUB_SEMI,https://sumare.edu.br/graduacao/semi/arquitetura-e-urbanismo,html,7,4,41,Gestão Ambiental e Meio Ambiente,
arquitetura-e-urbanismo,Arquitetura e Urbanismo,Semipresencial,ARUB_SEMI,https://sumare.edu.br/graduacao/semi/arquitetura-e-urbanismo,html,7,5,42,Atividade Extensionista - Conforto Ambiental,
arquitetura-e-urbanismo,Arquitetura e Urbanismo,Semipresencial,ARUB_SEMI,https://sumare.edu.br/graduacao/semi/arquitetura-e-urbanismo,html,8,1,43,Teoria do Restauro e do Patrimônio,
arquitetura-e-urbanismo,Arquitetura e Urbanismo,Semipresencial,ARUB_SEMI,https://sumare.edu.br/graduacao/semi/arquitetura-e-urbanismo,html,8,2,44,Projeto de Interiores,
arquitetura-e-urbanismo,Arquitetura e Urbanismo,Semipresencial,ARUB_SEMI,https://sumare.edu.br/graduacao/semi/arquitetura-e-urbanismo,html,8,3,45,Planejamento e Mobilidade Urbanos,
arquitetura-e-urbanismo,Arquitetura e Urbanismo,Semipresencial,ARUB_SEMI,https://sumare.edu.br/graduacao/semi/arquitetura-e-urbanismo,html,8,4,46,Arquitetura Sustentável,
arquitetura-e-urbanismo,Arquitetura e Urbanismo,Semipresencial,ARUB_SEMI,https://sumare.edu.br/graduacao/semi/arquitetura-e-urbanismo,html,8,5,47,Atividade Extensionista - Planejamento e Arquitetura Sustentável,
arquitetura-e-urbanismo,Arquitetura e Urbanismo,Semipresencial,ARUB_SEMI,https://sumare.edu.br/graduacao/semi/arquitetura-e-urbanismo,html,9,1,48,Trabalho de Conclusão de Curso : Projetos,
arquitetura-e-urbanismo,Arquitetura e Urbanismo,Semipresencial,ARUB_SEMI,https://sumare.edu.br/graduacao/semi/arquitetura-e-urbanismo,html,9,2,49,Gestão de Projetos,
arquitetura-e-urbanismo,Arquitetura e Urbanismo,Semipresencial,ARUB_SEMI,https://sumare.edu.br/graduacao/semi/arquitetura-e-urbanismo,html,9,3,50,Planejamento Ambiental e de Espaços Livres,
arquitetura-e-urbanismo,Arquitetura e Urbanismo,Semipresencial,ARUB_SEMI,https://sumare.edu.br/graduacao/semi/arquitetura-e-urbanismo,html,9,4,51,Atividade Extensionista - Gestão de Projetos,
arquitetura-e-urbanismo,Arquitetura e Urbanismo,Semipresencial,ARUB_SEMI,https://sumare.edu.br/graduacao/semi/arquitetura-e-urbanismo,html,10,1,52,Trabalho de Conclusão de Curso : Aplicação,
arquitetura-e-urbanismo,Arquitetura e Urbanismo,Semipresencial,ARUB_SEMI,https://sumare.edu.br/graduacao/semi/arquitetura-e-urbanismo,html,10,2,53,Segurança do Trabalho e Saúde Ocupacional,
arquitetura-e-urbanismo,Arquitetura e Urbanismo,Semipresencial,ARUB_SEMI,https://sumare.edu.br/graduacao/semi/arquitetura-e-urbanismo,html,10,3,54,Técnicas de Apresentação e Portifólio,
banco-de-dados,Banco de Dados,EAD,BD_EAD,https://sumare.edu.br/graduacao/ead/banco-de-dados,api,1,1,1,Arquitetura de Computadores,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!"
banco-de-dados,Banco de Dados,EAD,BD_EAD,https://sumare.edu.br/graduacao/ead/banco-de-dados,api,1,2,2,Atividade Extensionista - Tópicos da Computação,
banco-de-dados,Banco de Dados,EAD,BD_EAD,https://sumare.edu.br/graduacao/ead/banco-de-dados,api,1,3,3,Redes de Computadores e Telecomunicação,
banco-de-dados,Banco de Dados,EAD,BD_EAD,https://sumare.edu.br/graduacao/ead/banco-de-dados,api,1,4,4,Sistemas Operacionais,
banco-de-dados,Banco de Dados,EAD,BD_EAD,https://sumare.edu.br/graduacao/ead/banco-de-dados,api,1,5,5,Desenvolvimento para WEB,
banco-de-dados,Banco de Dados,EAD,BD_EAD,https://sumare.edu.br/graduacao/ead/banco-de-dados,api,1,6,6,Tecnologia e Sociedade,
banco-de-dados,Banco de Dados,EAD,BD_EAD,https://sumare.edu.br/graduacao/ead/banco-de-dados,api,2,1,7,Banco de Dados,
banco-de-dados,Banco de Dados,EAD,BD_EAD,https://sumare.edu.br/graduacao/ead/banco-de-dados,api,2,2,8,Atividade Extensionista - Programação WEB,
banco-de-dados,Banco de Dados,EAD,BD_EAD,https://sumare.edu.br/graduacao/ead/banco-de-dados,api,2,3,9,Algoritmos,
banco-de-dados,Banco de Dados,EAD,BD_EAD,https://sumare.edu.br/graduacao/ead/banco-de-dados,api,2,4,10,Gestão de Projetos,
banco-de-dados,Banco de Dados,EAD,BD_EAD,https://sumare.edu.br/graduacao/ead/banco-de-dados,api,2,5,11,Segurança da Informação,
banco-de-dados,Banco de Dados,EAD,BD_EAD,https://sumare.edu.br/graduacao/ead/banco-de-dados,api,2,6,12,Sustentabilidade e Responsabilidade social,
banco-de-dados,Banco de Dados,EAD,BD_EAD,https://sumare.edu.br/graduacao/ead/banco-de-dados,api,3,1,13,Administração de Banco de Dados,
banco-de-dados,Banco de Dados,EAD,BD_EAD,https://sumare.edu.br/graduacao/ead/banco-de-dados,api,3,2,14,Atividade Extensionista - Arquitetura Banco de Dados,
banco-de-dados,Banco de Dados,EAD,BD_EAD,https://sumare.edu.br/graduacao/ead/banco-de-dados,api,3,3,15,Engenharia de Software,
banco-de-dados,Banco de Dados,EAD,BD_EAD,https://sumare.edu.br/graduacao/ead/banco-de-dados,api,3,4,16,Data Werehouse,
banco-de-dados,Banco de Dados,EAD,BD_EAD,https://sumare.edu.br/graduacao/ead/banco-de-dados,api,3,5,17,Backup e Recuperação de Dados,
banco-de-dados,Banco de Dados,EAD,BD_EAD,https://sumare.edu.br/graduacao/ead/banco-de-dados,api,3,6,18,Empreendedorismo,
banco-de-dados,Banco de Dados,EAD,BD_EAD,https://sumare.edu.br/graduacao/ead/banco-de-dados,api,4,1,19,Estrutura de Dados,
banco-de-dados,Banco de Dados,EAD,BD_EAD,https://sumare.edu.br/graduacao/ead/banco-de-dados,api,4,2,20,Atividade Extensionista - Programação em Banco de Dados,
banco-de-dados,Banco de Dados,EAD,BD_EAD,https://sumare.edu.br/graduacao/ead/banco-de-dados,api,4,3,21,Gestão de Sistemas de Informação,
banco-de-dados,Banco de Dados,EAD,BD_EAD,https://sumare.edu.br/graduacao/ead/banco-de-dados,api,4,4,22,Programação em SQL,
banco-de-dados,Banco de Dados,EAD,BD_EAD,https://sumare.edu.br/graduacao/ead/banco-de-dados,api,4,5,23,TI Aplicada aos Negócios,
banco-de-dados,Banco de Dados,EAD,BD_EAD,https://sumare.edu.br/graduacao/ead/banco-de-dados,api,4,6,24,Comportamento nas Organizações,
banco-de-dados,Banco de Dados,EAD,BD_EAD,https://sumare.edu.br/graduacao/ead/banco-de-dados,api,5,1,25,Armazenamento de Dados,
banco-de-dados,Banco de Dados,EAD,BD_EAD,https://sumare.edu.br/graduacao/ead/banco-de-dados,api,5,2,26,Atividade Extensionista - Tópicos Avançados em Banco de Dados,
banco-de-dados,Banco de Dados,EAD,BD_EAD,https://sumare.edu.br/graduacao/ead/banco-de-dados,api,5,3,27,ATC,
banco-de-dados,Banco de Dados,EAD,BD_EAD,https://sumare.edu.br/graduacao/ead/banco-de-dados,api,5,4,28,Estágio Obrigatório,
banco-de-dados,Banco de Dados,EAD,BD_EAD,https://sumare.edu.br/graduacao/ead/banco-de-dados,api,5,5,29,PPI,
banco-de-dados,Banco de Dados,EAD,BD_EAD,https://sumare.edu.br/graduacao/ead/banco-de-dados,api,5,6,30,Inteligência de Negócios,
banco-de-dados,Banco de Dados,EAD,BD_EAD,https://sumare.edu.br/graduacao/ead/banco-de-dados,api,5,7,31,Mineração de Dados,
banco-de-dados,Banco de Dados,EAD,BD_EAD,https://sumare.edu.br/graduacao/ead/banco-de-dados,api,5,8,32,Banco de Dados não Relacional,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,1,1,1,Bem-Vindo ao AVA Sumaré,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!"
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,1,2,2,Conheça seu Tutor,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,1,3,3,Conheça seu curso - Biomedicina,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,1,4,4,Biossegurança e Boas Práticas Laboratoriais,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,1,5,5,Estrutura celular e tecidual: anatomia e citologia,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,1,6,6,Estrutura celular e tecidual: histologia e embriologia,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,1,7,7,Aplicação da Biomedicina,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,1,8,8,Atividade Extensionista - Aplicação da Biomedicina,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,1,9,9,Coleta de Materiais Biológicos,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,1,10,10,Biblioteca Virtual,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,2,1,11,Fisiologia,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,2,2,12,Química geral / Bioquímica,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,2,3,13,Sistemas Anatômicos,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,2,4,14,Estátistica Aplicada à Saúde,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,2,5,15,Atividade Extensionista - Análise Laboratoriais,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,3,1,16,Biologia Molecular e Biotecnologia,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,3,2,17,Atividade Extensionista - Doenças Infecciosas e Parasitárias,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,3,3,18,Urinalise,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,3,4,19,Mecanismos de agressão e defesa: Imunologia e Parasitologia,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,3,5,20,Mecanismos de agressão e defesa: Microbiologia,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,3,6,21,Filosofia,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,4,1,22,Genética e Patologia,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,4,2,23,Parasitologia Clínica,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,4,3,24,Farmacologia,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,4,4,25,Atividade Extensionista - Patologia Clínica,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,4,5,26,Comportamento nas Organizações,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,5,1,27,Hematologia,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,5,2,28,Epidemiologia e Saúde Pública,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,5,3,29,Metodologia Científica,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,5,4,30,Direito Empresarial,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,6,1,31,Controle de Qualidade e Gerenciamento Laboratorial,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,6,2,32,Toxicologia,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,6,3,33,Microbiologia / Micologia Médica,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,6,4,34,Relações Étnico-Raciais e Cultura Afro-Bras. e Africana e Indígena,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,7,1,35,Estágio Supervisionado - Biomedicina,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,7,2,36,Citopatologia / Citologia Clínica,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,7,3,37,Saneamento e Análise Ambiental,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,7,4,38,Imagenologia,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,7,5,39,Tecnologia e Sociedade,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,8,1,40,Biomedicina Forence,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,8,2,41,Bromatologia,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,8,3,42,Trabalho de Conclusão de Curso,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,8,4,43,Bioquímica Clinica,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,8,5,44,Tópicos de Atuação Profissional - Biomedicina,
biomedicina,Biomedicina,EAD,BIOM_EAD,https://sumare.edu.br/graduacao/ead/biomedicina,html,8,6,45,Sustentabilidade e Responsabilidade Social,
biomedicina,Biomedicina,Presencial,},https://sumare.edu.br/graduacao/presencial/biomedicina,html,,,,,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!"
biomedicina,Biomedicina,Semipresencial,BIOM_SEMI,https://sumare.edu.br/graduacao/semi/biomedicina,html,1,1,1,Bem-Vindo ao AVA Sumaré,"As disciplinas de cada curso da Sumaré são concebidas pelo NDE (Núcleo Docente Estruturante), que é composto por professores com notório saber, que além da DCN (Diretrizes Curriculares Nacionais) de cada curso, levam em consideração as pautas mais importantes do mercado de trabalho, ou seja, o que você aprende na Sumaré você usa na prática!"
biomedicina,Biomedicina,Semipresencial,BIOM_SEMI,https://sumare.edu.br/graduacao/semi/biomedicina,html,1,2,2,Conheça seu Tutor,
biomedicina,Biomedicina,Semipresencial,BIOM_SEMI,https://sumare.edu.br/graduacao/semi/biomedicina,html,1,3,3,Conheça seu curso - Biomedicina Semipresencial,
biomedicina,Biomedicina,Semipresencial,BIOM_SEMI,https://sumare.edu.br/graduacao/semi/biomedicina,html,1,4,4,Sistemas Anatômicos,
biomedicina,Biomedicina,Semipresencial,BIOM_SEMI,https://sumare.edu.br/graduacao/semi/biomedicina,html,1,5,5,Filosofia,
biomedicina,Biomedicina,Semipresencial,BIOM_SEMI,https://sumare.edu.br/graduacao/semi/biomedicina,html,1,6,6,Biossegurança e boas Práticas Laboratoriais,
biomedicina,Biomedicina,Semipresencial,BIOM_SEMI,https://sumare.edu.br/graduacao/semi/biomedicina,html,1,7,7,Coleta de Materiais Biológicos,
biomedicina,Biomedicina,Semipresencial,BIOM_SEMI,https://sumare.edu.br/graduacao/semi/biomedicina,html,1,8,8,Bioquímica Básica,
biomedicina,Biomedicina,Semipresencial,BIOM_SEMI,https://sumare.edu.br/graduacao/semi/biomedicina,html,1,9,9,Atividade Extensionista - Aplicação da Biomedicina,
biomedicina,Biomedicina,Semipresencial,BIOM_SEMI,https://sumare.edu.br/graduacao/semi/biomedicina,html,1,10,10,Biblioteca Virtual,
biomedicina,Biomedicina,Semipresencial,BIOM_SEMI,https://sumare.edu.br/graduacao/semi/biomedicina,html,2,1,11,Citologia,
biomedicina,Biomedicina,Semipresencial,BIOM_SEMI,https://sumare.edu.br/graduacao/semi/biomedicina,html,2,2,12,Aplicação da Biomedicina,
biomedicina,Biomedicina,Semipresencial,BIOM_SEMI,https://sumare.edu.br/graduacao/semi/biomedicina,html,2,3,13,Estrutura Celular e Tecidual: Histologia e Embriologia,
